614,0.120298,16.742,25.6054
615,0.120494,16.8213,25.6471
616,0.12069,16.9005,25.6888
617,0.120886,16.9798,25.7305
618,0.121082,17.0591,25.7722
619,0.121277,17.1384,25.8139
620,0.121473,17.2177,25.8556
621,0.121669,17.297,25.8973
622,0.121865,17.3763,25.939
623,0.122061,17.4556,25.9807
624,0.122257,17.5349,26.0224
625,0.122453,17.6142,26.0641
626,0.122649,17.6935,26.1058
627,0.122845,17.7728,26.1475
628,0.123041,17.8521,26.1892
629,0.123237,17.9314,26.2309
630,0.123433,18.0107,26.2726
631,0.123629,18.09,26.3143
632,0.123824,18.1692,26.356
633,0.12402,18.2485,26.3977
634,0.124216,18.3278,26.4394
635,0.124412,18.4071,26.4811
636,0.124608,18.4864,26.5228
637,0.124804,18.5657,26.5645
638,0.125,18.645,26.6062
639,0.125196,18.7243,26.648
640,0.125392,18.8036,26.6897
641,0.125588,18.8829,26.7314
642,0.125784,18.9622,26.7731
643,0.12598,19.0415,26.8148
644,0.126176,19.1208,26.8565
645,0.126371,19.2001,26.8982
646,0.126567,19.2794,26.9399
647,0.126763,19.3587,26.9816
648,0.126959,19.4379,27.0233
649,0.127155,19.5172,27.065
650,0.127351,19.5965,27.1067
651,0.127547,19.6758,27.1484
652,0.127743,19.7551,27.1901
653,0.127939,19.8344,27.2318
654,0.128135,19.9137,27.2735
655,0.128331,19.993,27.3152
656,0.128527,20.0723,27.3569
657,0.128723,20.1516,27.3986
658,0.128918,20.2309,27.4403
659,0.129114,20.3102,27.482
660,0.12931,20.3895,27.5237
661,0.129506,20.4688,27.5654
662,0.129702,20.5481,27.6071
663,0.129898,20.6274,27.6488
664,0.130094,20.7066,27.6905
665,0.13029,20.7859,27.7322
666,0.130486,20.8652,27.7739
667,0.130682,20.9445,27.8156
668,0.130878,21.0238,27.8573
669,0.131074,21.1031,27.899
670,0.13127,21.1824,27.9407
671,0.131466,21.2617,27.9824
672,0.131661,21.341,28.0241
673,0.131857,21.4203,28.0658
674,0.132053,21.4996,28.1075
675,0.132249,21.5789,28.1492
676,0.132445,21.6582,28.1909
677,0.132641,21.7375,28.2327
678,0.132837,21.8168,28.2744
679,0.133033,21.8961,28.3161
680,0.133229,21.9753,28.3578
681,0.133425,22.0546,28.3995
682,0.133621,22.1339,28.4412
683,0.133817,22.2132,28.4829
684,0.134013,22.2925,28.5246
685,0.134208,22.3718,28.5663
686,0.134404,22.4511,28.608
687,0.1346,22.5304,28.6497
688,0.134796,22.6097,28.6914
689,0.134992,22.689,28.7331
690,0.135188,22.7683,28.7748
691,0.135384,22.8476,28.8165
692,0.13558,22.9269,28.8582
693,0.135776,23.0062,28.8999
694,0.135972,23.0855,28.9416
695,0.136168,23.1648,28.9833
696,0.136364,23.2441,29.025
697,0.13656,23.3233,29.0667
698,0.136755,23.4026,29.1084
699,0.136951,23.4819,29.1501
700,0.137147,23.5612,29.1918
701,0.137343,23.6405,29.2335
702,0.137539,23.7198,29.2752
703,0.137735,23.7991,29.3169
704,0.137931,23.8784,29.3586
705,0.138127,23.9577,29.4003
706,0.138323,24.037,29.442
707,0.138519,24.1163,29.4837
708,0.138715,24.1956,29.5254
709,0.138911,24.2749,29.5671
710,0.139107,24.3542,29.6088
711,0.139303,24.4335,29.6505
712,0.139498,24.5128,29.6922
713,0.139694,24.592,29.7339
714,0.13989,24.6713,29.7756
715,0.140086,24.7506,29.8173
716,0.140282,24.8299,29.8591
717,0.140478,24.9092,29.9008
718,0.140674,24.9885,29.9425
719,0.14087,25.0678,29.9842
720,0.141066,25.1471,30.0259
721,0.141262,25.2264,30.0676
722,0.141458,25.3057,30.1093
723,0.141654,25.385,30.151
724,0.14185,25.4643,30.1927
